"Date","Time","NR","PM GR","PM JU","T GR","T KL"
"24.02.11","13:00",27,93.26,108.29,-0.21,-3.34
"24.02.11","13:30",28,82.07,109.05,0.42,-2.59
"24.02.11","14:00",29,79.26,104.61,0.62,-2.24
"24.02.11","14:30",30,70.74,86.26,1.08,-2.08
"24.02.11","15:00",31,70.2,85.08,1.18,-2.14
"24.02.11","15:30",32,68.52,80.26,1.13,-2.07
"24.02.11","16:00",33,69.69,79.24,0.94,-2.18
"24.02.11","16:30",34,73.35,74.92,0.81,-2.37
"24.02.11","17:00",35,73.7,75.84,0.77,-2.57
"24.02.11","17:30",36,74.78,79.63,0.39,-2.96
"24.02.11","18:00",37,77.76,81.71,0,-3.47
"24.02.11","18:30",38,87.12,90.19,-0.19,-3.74
"24.02.11","19:00",39,89.18,90.42,-0.49,-3.62
"24.02.11","19:30",40,95.6,91.57,-0.98,-3.7
"24.02.11","20:00",41,101.58,91.2,-1.43,-4.09
"24.02.11","20:30",42,119.99,89.39,-1.78,-4.41
"24.02.11","21:00",43,114.7,91.47,-2.05,-3.6
"24.02.11","21:30",44,98.39,102.07,-2.26,-3.37
"24.02.11","22:00",45,97.5,100.93,-2.56,-3.52
"24.02.11","22:30",46,94.68,95.08,-2.88,-3.66
"24.02.11","23:00",47,94.04,95.5,-3.2,-3.71
"24.02.11","23:30",48,92.06,97.73,-3.4,-4.18
"25.02.11","00:00",1,89.14,98.1,-3.67,-4.59
"25.02.11","00:30",2,80.14,100.56,-4.03,-4.4
"25.02.11","01:00",3,80.14,100.46,-4.37,-5.33
"25.02.11","01:30",4,80.13,100.08,-4.65,-4.86
"25.02.11","02:00",5,78.24,96.97,-4.42,-5.1
"25.02.11","02:30",6,72.39,80.56,-4.92,-5.43
"25.02.11","03:00",7,70.87,78.12,-5.38,-5.84
"25.02.11","03:30",8,66.26,65.91,-5.55,-5.6
"25.02.11","04:00",9,64.69,65.64,-5.59,-4.75
"25.02.11","04:30",10,59.86,64.25,-5.89,-3.81
"25.02.11","05:00",11,59.32,63.7,-6.24,-3.76
"25.02.11","05:30",12,57.65,60.88,-6.42,-3.95
"25.02.11","06:00",13,56.26,61.92,-6.3,-3.51
"25.02.11","06:30",14,52.03,67.21,-6.4,-3.41
"25.02.11","07:00",15,54.09,66.73,-6.57,-3.4
"25.02.11","07:30",16,60.47,64.24,-6.57,-3.39
"25.02.11","08:00",17,63.09,67.1,-6.66,-2.99
"25.02.11","08:30",18,71.2,82.15,-5.88,-2.59
"25.02.11","09:00",19,77.4,73.45,-4.72,-2.15
"25.02.11","09:30",20,96.22,27.99,-3.42,-1.8
"25.02.11","10:00",21,100.45,27.99,-2.11,-1.44
"25.02.11","10:30",22,113.48,27.96,0.5,-1.19
"25.02.11","11:00",23,109.08,26.51,4.09,-0.66
"25.02.11","11:30",24,95.33,19.01,4.93,-0.17
"25.02.11","12:00",25,82.06,18.82,5.44,0.22
"25.02.11","12:30",26,41.19,17.85,5.77,0.6
"25.02.11","13:00",27,37.65,18,6.45,1.12
"25.02.11","13:30",28,26.7,18.75,6.74,1.56
"25.02.11","14:00",29,24.23,18.44,6.24,1.52
"25.02.11","14:30",30,16.61,16.83,6.01,1.35
"25.02.11","15:00",31,17.33,17.11,5.36,1.46
"25.02.11","15:30",32,19.54,18.61,5.09,1.14
"25.02.11","16:00",33,20.28,18.59,4.89,0.95
"25.02.11","16:30",34,22.56,18.52,4.02,0.55
"25.02.11","17:00",35,23.96,18.11,3.69,0.04
"25.02.11","17:30",36,28.37,15.94,3.31,-0.24
"25.02.11","18:00",37,30.21,15.66,2.67,-0.47
"25.02.11","18:30",38,35.99,14.17,1.84,-0.71
"25.02.11","19:00",39,35.96,16.39,1.49,-1.24
"25.02.11","19:30",40,35.87,25.63,1.33,-1.67
"25.02.11","20:00",41,36.95,25.18,1.49,-2.01
"25.02.11","20:30",42,40.38,23.29,1.06,-2.11
"25.02.11","21:00",43,42.81,24.83,0.38,-2.16
"25.02.11","21:30",44,50.41,31.2,-0.1,-2.39
"25.02.11","22:00",45,49.11,33.86,-0.51,-2.48
"25.02.11","22:30",46,45.14,44.94,-0.78,-3.16
"25.02.11","23:00",47,44.85,44.27,-1.34,-4.14
"25.02.11","23:30",48,43.92,41.39,-1.59,-4.49
"26.02.11","00:00",1,44.11,42.37,-1.57,-4.76
"26.02.11","00:30",2,44.7,46.58,-1.64,-4.9
"26.02.11","01:00",3,46.12,46.99,-1.94,-4.93
"26.02.11","01:30",4,50.44,48.7,-2.18,-5.2
"26.02.11","02:00",5,51,46.42,-2.34,-5.37
"26.02.11","02:30",6,52.68,37.15,-2.68,-5.66
"26.02.11","03:00",7,51.32,37.22,-2.92,-5.9
"26.02.11","03:30",8,47.11,37.5,-3.07,-6.09
"26.02.11","04:00",9,46.94,39.21,-2.79,-5.69
"26.02.11","04:30",10,46.42,46.27,-2.78,-5.72
"26.02.11","05:00",11,46.45,45.56,-2.82,-5.86
"26.02.11","05:30",12,46.54,42.61,-2.9,-5.99
"26.02.11","06:00",13,46.26,42.59,-2.71,-6.06
"26.02.11","06:30",14,45.39,42.5,-2.84,-6.1
"26.02.11","07:00",15,44.88,43.86,-2.86,-5.99
"26.02.11","07:30",16,43.36,49.49,-2.8,-5.92
"26.02.11","08:00",17,44.18,50.24,-2.69,-5.78
"26.02.11","08:30",18,46.72,53.38,-2.59,-5.59
"26.02.11","09:00",19,47.4,53.41,-2.29,-5.46
"26.02.11","09:30",20,49.51,53.57,-2.17,-5.05
"26.02.11","10:00",21,50.28,52.75,-1.68,-4.48
"26.02.11","10:30",22,52.61,49.29,-1.39,-3.72
"26.02.11","11:00",23,53.02,49.51,-0.77,-3.15
"26.02.11","11:30",24,54.28,50.41,-0.44,-2.58
"26.02.11","12:00",25,54.81,51.78,0.14,-2.34
"26.02.11","12:30",26,56.43,57.37,0.38,-1.86
"26.02.11","13:00",27,56.55,57.42,0.56,-1.69
"26.02.11","13:30",28,56.89,57.64,0.9,-1.63
"26.02.11","14:00",29,56.38,58.94,1.5,-1.08
"26.02.11","14:30",30,54.83,64.33,1.87,-1.02
"26.02.11","15:00",31,54.66,61.56,2.09,-0.97
"26.02.11","15:30",32,54.15,49.84,2.2,-1
"26.02.11","16:00",33,52.3,47.24,2.02,-1.12
"26.02.11","16:30",34,46.6,36.21,1.94,-1.24
"26.02.11","17:00",35,45.38,36.12,1.78,-1.48
"26.02.11","17:30",36,41.54,35.75,1.42,-1.73
"26.02.11","18:00",37,43.24,37.87,1.17,-1.9
"26.02.11","18:30",38,48.49,46.7,1,-2.15
"26.02.11","19:00",39,50.46,46.84,0.85,-2.27
"26.02.11","19:30",40,56.52,47.44,0.64,-2.38
"26.02.11","20:00",41,58.84,48.64,0.47,-2.48
"26.02.11","20:30",42,66.01,53.84,0.43,-2.52
"26.02.11","21:00",43,66.29,55.17,0.33,-2.75
"26.02.11","21:30",44,67.14,60.82,0.19,-2.89
"26.02.11","22:00",45,67.74,61.75,0.08,-2.97
"26.02.11","22:30",46,69.58,65.58,-0.14,-3.07
"26.02.11","23:00",47,70.23,66.41,-0.37,-3.07
"26.02.11","23:30",48,72.24,69.98,-0.64,-3.26
"27.02.11","00:00",1,73.16,70.68,-0.87,-3.02
"27.02.11","00:30",2,76.06,73.56,-0.97,-3.42
"27.02.11","01:00",3,77.17,72.83,-1.18,-3.12
"27.02.11","01:30",4,80.65,69.9,-1.43,-2.43
"27.02.11","02:00",5,80.78,68.92,-1.5,-2.2
"27.02.11","02:30",6,81.17,64.77,-1.74,-3.03
"27.02.11","03:00",7,83.47,65.29,-2.08,-3.15
"27.02.11","03:30",8,90.68,67.48,-2.26,-2.99
"27.02.11","04:00",9,88.04,65.87,-2.51,-3.07
"27.02.11","04:30",10,79.9,59.12,-2.63,-3.18
"27.02.11","05:00",11,80.53,59.25,-2.85,-3.41
"27.02.11","05:30",12,82.47,59.77,-3.08,-3.78
"27.02.11","06:00",13,82.53,59.09,-3.28,-4.47
"27.02.11","06:30",14,82.72,56.18,-3.32,-4.58
"27.02.11","07:00",15,81.32,56.94,-3.4,-4.78
"27.02.11","07:30",16,77.08,60.12,-3.29,-4.54
"27.02.11","08:00",17,76.74,62.46,-2.9,-4.36
"27.02.11","08:30",18,75.7,72.24,-2.5,-4.7
"27.02.11","09:00",19,76.92,71.37,-1.84,-4.36
"27.02.11","09:30",20,80.7,67.71,-1.89,-4.16
"27.02.11","10:00",21,84.84,66.57,-1.67,-3.56
"27.02.11","10:30",22,97.44,61.72,-0.86,-2.99
"27.02.11","11:00",23,98.38,65.84,0.05,-2.06
"27.02.11","11:30",24,101.22,82.93,0.69,-1.44
"27.02.11","12:00",25,99.99,82.95,1.16,-1
"27.02.11","12:30",26,96.22,83.08,1.81,-0.69
"27.02.11","13:00",27,94.48,83.96,2.6,-0.48
"27.02.11","13:30",28,89.2,87.68,2.96,0.35
"27.02.11","14:00",29,86.98,85.68,3.34,0.57
"27.02.11","14:30",30,80.25,77.25,3.66,0.64
"27.02.11","15:00",31,80.12,76.93,3.82,0.45
"27.02.11","15:30",32,79.75,75.66,3.8,1.17
"27.02.11","16:00",33,79.8,76.72,3.72,1.18
"27.02.11","16:30",34,79.97,81.24,3.41,0.76
"27.02.11","17:00",35,78.3,81.87,2.47,-0.13
"27.02.11","17:30",36,73.13,84.5,1.79,-1
"27.02.11","18:00",37,73.7,81.71,1.25,-1.56
"27.02.11","18:30",38,75.44,70.35,0.87,-1.96
"27.02.11","19:00",39,76.56,71.05,0.21,-2.29
"27.02.11","19:30",40,80.02,73.96,-0.22,-2.7
"27.02.11","20:00",41,82.18,74.42,-0.37,-2.86
"27.02.11","20:30",42,88.75,76.39,-0.58,-3.39
"27.02.11","21:00",43,90.59,77.58,-0.86,-3.6
"27.02.11","21:30",44,96.31,82.6,-1.04,-3.7
"27.02.11","22:00",45,96.66,83.97,-1.08,-3.93
"27.02.11","22:30",46,97.73,89.7,-1.42,-4.21
"27.02.11","23:00",47,98.8,91.61,-1.65,-4.36
"27.02.11","23:30",48,102.07,99.61,-1.81,-4.39
"28.02.11","00:00",1,101.77,98.29,-1.89,-4.44
"28.02.11","00:30",2,100.84,92.68,-1.99,-4.54
"28.02.11","01:00",3,100.35,93.38,-2.08,-4.58
"28.02.11","01:30",4,98.86,96.22,-2.18,-4.77
"28.02.11","02:00",5,98.51,95.62,-2.26,-4.85
"28.02.11","02:30",6,97.44,92.77,-2.22,-5.08
"28.02.11","03:00",7,97.1,93.79,-2.09,-5.34
"28.02.11","03:30",8,96.03,98.1,-2.12,-5.21
"28.02.11","04:00",9,95.85,97.07,-2.13,-5.28
"28.02.11","04:30",10,95.3,93.17,-2.05,-5.21
"28.02.11","05:00",11,97.17,93.51,-2.06,-4.93
"28.02.11","05:30",12,102.92,94.91,-1.88,-5.23
"28.02.11","06:00",13,103.82,95.1,-1.98,-5.27
"28.02.11","06:30",14,106.59,95.84,-2.05,-5.01
"28.02.11","07:00",15,106.11,95.84,-1.97,-5.12
"28.02.11","07:30",16,104.61,95.84,-1.45,-5.2
"28.02.11","08:00",17,104.36,96.69,-1.29,-4.96
"28.02.11","08:30",18,103.58,99.99,-1.2,-4.87
"28.02.11","09:00",19,101.11,100.65,-1.04,-4.68
"28.02.11","09:30",20,93.61,103.48,-0.96,-4.32
"28.02.11","10:00",21,93.96,103.76,-0.63,-3.98
"28.02.11","10:30",22,95.05,105.08,-0.26,-3.76
"28.02.11","11:00",23,100.63,106.12,0.15,-3.41
"28.02.11","11:30",24,117.63,110.56,0.32,-2.8
"28.02.11","12:00",25,119.54,109.8,0.91,-1.93
"28.02.11","12:30",26,125.27,106.78,1.64,-0.95
"28.02.11","13:00",27,122.07,107.07,1.99,-0.83
"28.02.11","13:30",28,112.16,108.58,2.13,-0.74
"28.02.11","14:00",29,111.3,110.56,2.67,-0.48
"28.02.11","14:30",30,108.67,119.24,4.04,1.13
"28.02.11","15:00",31,107.39,116.5,4.15,2.69
"28.02.11","15:30",32,103.58,105.37,4.45,2.53
"28.02.11","16:00",33,104.11,102.63,4.13,1.97
"28.02.11","16:30",34,105.75,91.11,3.8,1.79
"28.02.11","17:00",35,104.13,91.78,3.63,1.05
"28.02.11","17:30",36,99.14,94.58,3.35,0.34
"28.02.11","18:00",37,99.28,94.49,2.79,-0.17
"28.02.11","18:30",38,99.71,94.08,2.36,-0.4
"28.02.11","19:00",39,98.52,94.08,2.18,-0.8
"28.02.11","19:30",40,94.86,94.08,1.76,-0.91
"28.02.11","20:00",41,98.22,98.29,1.37,-1.34
"28.02.11","20:30",42,108.58,119.24,1.02,-1.61
"28.02.11","21:00",43,108.34,116.5,0.83,-1.52
"28.02.11","21:30",44,107.63,103.01,0.43,-1.74
"28.02.11","22:00",45,109.32,104.05,0.09,-1.88
"28.02.11","22:30",46,114.42,109.05,-0.08,-1.77
"28.02.11","23:00",47,113.85,109.33,-0.42,-2.09
"28.02.11","23:30",48,112.07,110.75,-0.83,-2.61
"01.03.11","00:00",1,108.66,110.08,-0.97,-2.84
"01.03.11","00:30",2,98.01,106.31,-1.1,-1.56
"01.03.11","01:00",3,100.85,104.52,-1.31,-0.46
"01.03.11","01:30",4,109.33,95.53,-1.13,-0.52
"01.03.11","02:00",5,107.81,94.13,-1.36,-1.04
"01.03.11","02:30",6,103.2,87.11,-1.76,-1.79
"01.03.11","03:00",7,103.08,87.63,-2.05,-3.19
"01.03.11","03:30",8,102.73,90.24,-1.68,-3.6
"01.03.11","04:00",9,100.76,90.36,-1.25,-3.58
"01.03.11","04:30",10,94.87,91.02,-1.04,-3.46
"01.03.11","05:00",11,90.05,91.7,-1.02,-3.55
"01.03.11","05:30",12,75.17,95.12,-0.71,-3.59
"01.03.11","06:00",13,76.73,94.96,-0.7,-3.37
"01.03.11","06:30",14,81.5,94.18,-0.58,-2.98
"01.03.11","07:00",15,85.38,94.99,-0.49,-2.92
"01.03.11","07:30",16,96.97,99.05,-0.22,-3.11
"01.03.11","08:00",17,94.81,99.99,-0.06,-3.12
"01.03.11","08:30",18,88.12,105.08,-0.19,-3.16
"01.03.11","09:00",19,88.21,105.27,-0.24,-3.19
"01.03.11","09:30",20,88.47,106.59,-0.33,-3.02
"01.03.11","10:00",21,88.37,104.14,-0.4,-3.03
"01.03.11","10:30",22,88.05,91.45,-0.33,-3
"01.03.11","11:00",23,86.89,90.5,-0.35,-2.79
"01.03.11","11:30",24,85.89,85.6,-0.2,-2.64
"01.03.11","12:00",25,83.69,84.36,-0.13,-2.58
"01.03.11","12:30",26,84.64,78.23,-0.09,-2.68
"01.03.11","13:00",27,82.72,78.91,0.04,-2.75
"01.03.11","13:30",28,76.87,82.32,0.11,-2.62
"01.03.11","14:00",29,76.09,80.64,0.26,-2.53
"01.03.11","14:30",30,73.71,72.16,0.48,-2.61
"01.03.11","15:00",31,75.14,72.13,0.87,-2.58
"01.03.11","15:30",32,79.57,72.02,1.07,-2.55
"01.03.11","16:00",33,77.9,71.44,1.14,-2.57
"01.03.11","16:30",34,72.83,68.57,1.11,-2.61
"01.03.11","17:00",35,71.46,67.2,0.97,-2.62
"01.03.11","17:30",36,67.24,60.16,0.88,-2.62
"01.03.11","18:00",37,67.96,60.24,0.8,-2.65
"01.03.11","18:30",38,70.16,60.57,0.87,-2.68
"01.03.11","19:00",39,70.13,59.12,0.85,-2.7
"01.03.11","19:30",40,70.05,53.2,0.8,-2.52
"01.03.11","20:00",41,68.6,54.37,0.73,-2.84
"01.03.11","20:30",42,64.29,59.3,0.45,-3.18
"01.03.11","21:00",43,65.44,59.6,0.14,-3.31
"01.03.11","21:30",44,69.04,60.86,-0.47,-3.23
"01.03.11","22:00",45,67.98,61.27,-0.72,-3.31
"01.03.11","22:30",46,64.73,62.97,-0.9,-2.86
"01.03.11","23:00",47,63.35,64.42,-1.04,-2.84
"01.03.11","23:30",48,59.18,70.68,-1.23,-3.02
"02.03.11","00:00",1,59.03,69.64,-1.38,-2.79
"02.03.11","00:30",2,58.55,65.33,-1.5,-2.15
"02.03.11","01:00",3,57.76,66.85,-1.48,-1.94
"02.03.11","01:30",4,55.38,73.17,-1.52,-1.82
"02.03.11","02:00",5,54.31,69.32,-1.38,-1.8
"02.03.11","02:30",6,51.1,53.62,-1.36,-1.74
"02.03.11","03:00",7,49.25,52.99,-1.24,-1.76
"02.03.11","03:30",8,43.59,50.29,-1.22,-1.78
"02.03.11","04:00",9,43.42,48.75,-1.25,-1.88
"02.03.11","04:30",10,42.89,42.3,-1.16,-1.93
"02.03.11","05:00",11,43.41,42.52,-1.21,-2.13
"02.03.11","05:30",12,44.99,43.4,-1.24,-1.95
"02.03.11","06:00",13,43.42,43.44,-1.2,-1.96
"02.03.11","06:30",14,38.65,43.63,-1.07,-2
"02.03.11","07:00",15,41.18,43.59,-0.95,-2.05
"02.03.11","07:30",16,48.88,43.43,-0.79,-2.1
"02.03.11","08:00",17,52.84,43.97,-0.61,-2.14
"02.03.11","08:30",18,64.86,46.23,-0.23,-3.07
"02.03.11","09:00",19,63.25,46.42,-0.19,-3.71
"02.03.11","09:30",20,58.35,47.18,-0.1,-3.65
"02.03.11","10:00",21,60.37,47.74,0.04,-3.49
"02.03.11","10:30",22,66.54,50.08,0.37,-2.89
"02.03.11","11:00",23,66.74,51.12,1.06,-2.73
"02.03.11","11:30",24,67.37,55.47,1.92,-1.95
"02.03.11","12:00",25,67.34,54.58,1.72,-1.51
"02.03.11","12:30",26,67.26,50.84,2.66,-1
"02.03.11","13:00",27,62.85,49.61,2.37,-1.04
"02.03.11","13:30",28,49.61,44.5,2.35,-1
"02.03.11","14:00",29,49.58,43.52,2.82,-1.26
"02.03.11","14:30",30,49.48,39.42,2.52,-1.25
"02.03.11","15:00",31,47.82,39.08,2.21,-1.48
"02.03.11","15:30",32,42.76,37.7,1.87,-2.04
"02.03.11","16:00",33,42.73,36.5,1.65,-2.31
"02.03.11","16:30",34,42.64,31.53,1.43,-2.44
"02.03.11","17:00",35,41.51,31.45,1.41,-2.41
"02.03.11","17:30",36,38.08,31.13,1.3,-2.6
"02.03.11","18:00",37,38.96,31.63,1.18,-2.74
"02.03.11","18:30",38,41.69,33.74,0.96,-2.82
"02.03.11","19:00",39,42.41,33.59,0.6,-3.07
"02.03.11","19:30",40,44.61,32.98,0.34,-3.33
"02.03.11","20:00",41,44.01,34.7,0.3,-3.36
"02.03.11","20:30",42,42.17,41.91,0.2,-3.38
"02.03.11","21:00",43,42.23,41.97,0.08,-3.42
"02.03.11","21:30",44,42.42,42.23,-0.26,-3.52
"02.03.11","22:00",45,42.26,42.1,-0.38,-3.66
"02.03.11","22:30",46,41.79,41.55,-0.45,-3.77
"02.03.11","23:00",47,40.22,41.47,-0.44,-3.86
"02.03.11","23:30",48,35.38,41.16,-0.36,-3.89
"03.03.11","00:00",1,34.2,40.66,-0.34,-3.94
"03.03.11","00:30",2,30.63,38.58,-0.53,-3.94
"03.03.11","01:00",3,30.31,38.4,-0.83,-3.96
"03.03.11","01:30",4,29.34,37.61,-1.06,-4.02
"03.03.11","02:00",5,30.71,37.03,-1.34,-4.51
"03.03.11","02:30",6,34.85,34.62,-1.89,-4.64
"03.03.11","03:00",7,36.51,34.65,-2.02,-4.74
"03.03.11","03:30",8,41.57,34.79,-2.17,-4.86
"03.03.11","04:00",9,41.89,35.82,-2.28,-5
"03.03.11","04:30",10,42.84,40.19,-2.31,-5.15
"03.03.11","05:00",11,43.56,39.97,-2.34,-5.31
"03.03.11","05:30",12,45.76,39.04,-2.38,-5.35
"03.03.11","06:00",13,46.44,38.84,-2.36,-5.35
"03.03.11","06:30",14,48.45,38.02,-2.48,-5.31
"03.03.11","07:00",15,49.59,39.93,-2.46,-5.22
"03.03.11","07:30",16,53.02,47.89,-2.52,-5.17
"03.03.11","08:00",17,54.57,47.54,-2.48,-5.12
"03.03.11","08:30",18,59.28,46.04,-2.33,-5.04
"03.03.11","09:00",19,60.88,47.64,-2.26,-4.94
"03.03.11","09:30",20,65.65,54.41,-1.98,-4.8
"03.03.11","10:00",21,66.63,54.25,-1.86,-4.69
"03.03.11","10:30",22,69.6,53.53,-1.66,-4.59
"03.03.11","11:00",23,68.08,53.24,-1.51,-4.45
"03.03.11","11:30",24,63.44,52.04,-1.33,-4.4
"03.03.11","12:00",25,63.2,51.38,-1.15,-4.43
"03.03.11","12:30",26,62.48,48.58,-0.86,-4.38
"03.03.11","13:00",27,58.73,48.49,-0.7,-4.31
"03.03.11","13:30",28,47.3,48.08,-0.35,-4.17
"03.03.11","14:00",29,47.06,48.67,-0.06,-3.96
"03.03.11","14:30",30,46.34,51.19,-0.06,-3.83
"03.03.11","15:00",31,48.84,50.38,0.03,-3.68
"03.03.11","15:30",32,56.46,46.93,0.14,-3.42
"03.03.11","16:00",33,56.61,46.99,0.39,-3.38
"03.03.11","16:30",34,57.07,47.21,0.43,-3.38
"03.03.11","17:00",35,59.14,48.82,0.48,-3.35
"03.03.11","17:30",36,65.44,55.66,0.47,-3.44
"03.03.11","18:00",37,67.44,56.4,0.32,-3.43
"03.03.11","18:30",38,73.52,59.49,0.22,-3.44
"03.03.11","19:00",39,70.62,59.44,0.08,-3.5
"03.03.11","19:30",40,61.82,59.25,0,-3.56
"03.03.11","20:00",41,60.61,59.45,-0.11,-3.55
"03.03.11","20:30",42,56.96,60.31,-0.12,-3.65
"03.03.11","21:00",43,57.5,60.73,-0.09,-3.77
"03.03.11","21:30",44,59.12,62.45,-0.35,-3.76
"03.03.11","22:00",45,60.85,61.46,-0.4,-3.4
"03.03.11","22:30",46,66.14,57.26,-0.32,-3.38
"03.03.11","23:00",47,64.28,58.05,-0.2,-3.13
"03.03.11","23:30",48,58.69,61.41,-0.36,-3.07
"04.03.11","00:00",1,61.57,61.09,-0.61,-3.1
"04.03.11","00:30",2,70.41,59.82,-0.91,-3.64
"04.03.11","01:00",3,70.2,58.79,-1.23,-4.36
"04.03.11","01:30",4,69.58,54.38,-1.37,-4.28
"04.03.11","02:00",5,70.3,57.39,-1.33,-4.51
"04.03.11","02:30",6,72.47,70.33,-1.4,-4.84
"04.03.11","03:00",7,72.81,66.75,-1.29,-5.28
"04.03.11","03:30",8,73.84,51.95,-1.3,-5.12
"04.03.11","04:00",9,74.26,53.88,-1.43,-4.88
"04.03.11","04:30",10,75.55,62.05,-1.75,-4.45
"04.03.11","05:00",11,73.51,62.25,-1.75,-3.5
"04.03.11","05:30",12,67.27,63.08,-2.09,-3
"04.03.11","06:00",13,68.6,63.51,-2.84,-3.48
"04.03.11","06:30",14,72.64,65.28,-2.93,-5.01
"04.03.11","07:00",15,73.91,68.76,-2.73,-4.75
"04.03.11","07:30",16,77.69,83.19,-2.39,-4.27
"04.03.11","08:00",17,78.79,80.84,-2.3,-3.75
"04.03.11","08:30",18,82.15,70.71,-1.9,-2.77
"04.03.11","09:00",19,81.25,70.22,-1.45,-1.74
"04.03.11","09:30",20,78.55,68.13,-1.19,-2.13
"04.03.11","10:00",21,84.97,64.96,-0.45,-1.56
"04.03.11","10:30",22,104.24,51.86,0.55,-0.89
"04.03.11","11:00",23,104.26,53.58,1.41,-0.31
"04.03.11","11:30",24,104.33,60.87,2.39,0.02
"04.03.11","12:00",25,95.07,59.69,2.78,0.37
"04.03.11","12:30",26,67.28,54.58,3.41,0.93
"04.03.11","13:00",27,64.76,54,4.2,1.15
"04.03.11","13:30",28,57.34,51.48,4.85,1.56
"04.03.11","14:00",29,55.25,50.08,5.34,1.99
"04.03.11","14:30",30,48.9,44.34,5.4,2.23
"04.03.11","15:00",31,45.9,45.64,5.57,2.39
"04.03.11","15:30",32,36.92,51.19,5.74,2.55
"04.03.11","16:00",33,38.07,49.2,5.53,2.73
"04.03.11","16:30",34,41.46,40.74,5.21,2.62
"04.03.11","17:00",35,43.09,40.81,4.96,2.22
"04.03.11","17:30",36,48.07,41.11,4.41,1.38
"04.03.11","18:00",37,50.31,41.06,3.83,0.76
"04.03.11","18:30",38,57.12,40.84,3.35,0.19
"04.03.11","19:00",39,61.68,41.92,2.97,-0.15
"04.03.11","19:30",40,75.32,46.5,2.44,-0.49
"04.03.11","20:00",41,73.62,49.42,2.04,-0.99
"04.03.11","20:30",42,68.4,62,1.7,-1.21
"04.03.11","21:00",43,70.74,62.84,1.35,-1.53
"04.03.11","21:30",44,77.85,66.44,1.12,-1.89
"04.03.11","22:00",45,80.26,67.94,0.86,-2.02
"04.03.11","22:30",46,87.45,74.27,0.61,-2.06
"04.03.11","23:00",47,89.55,74.82,0.33,-2.44
"04.03.11","23:30",48,96.03,77.2,-0.09,-2.58
"05.03.11","00:00",1,95.17,79.43,-0.26,-2.32
"05.03.11","00:30",2,92.58,88.92,-0.49,-2.32
"05.03.11","01:00",3,91.26,85.34,-0.6,-2.46
"05.03.11","01:30",4,87.31,69.96,-0.84,-2.49
"05.03.11","02:00",5,85.68,69.82,-1.18,-2.75
"05.03.11","02:30",6,80.65,69.25,-1.27,-2.72
"05.03.11","03:00",7,80.42,69.29,-1.44,-2.7
"05.03.11","03:30",8,79.73,69.5,-1.47,-2.43
"05.03.11","04:00",9,79.53,69.58,-1.55,-2.56
"05.03.11","04:30",10,78.92,69.89,-1.64,-2.6
"05.03.11","05:00",11,76.38,68.57,-1.63,-2.84
"05.03.11","05:30",12,68.89,63.08,-1.57,-3.12
"05.03.11","06:00",13,69.1,64.77,-1.45,-2.91
"05.03.11","06:30",14,69.74,71.93,-2.08,-2.2
"05.03.11","07:00",15,71.5,70.24,-2.87,-3.11
"05.03.11","07:30",16,76.84,63.06,-2.92,-2.92
"05.03.11","08:00",17,77.23,62.45,-2.38,-1.72
"05.03.11","08:30",18,78.37,59.9,-2.13,-2.1
"05.03.11","09:00",19,79.66,59.42,-2.23,-1.97
"05.03.11","09:30",20,83.52,57.44,-2.29,-2.48
"05.03.11","10:00",21,84.77,59.41,-0.92,-2.04
"05.03.11","10:30",22,88.55,67.83,0.47,-0.84
"05.03.11","11:00",23,86.15,70.02,1.99,0.63
"05.03.11","11:30",24,79.09,79.09,3.12,1.55
"05.03.11","12:00",25,77.99,76.07,4.08,1.94
"05.03.11","12:30",26,74.71,63.23,4.63,2.11
"05.03.11","13:00",27,70.09,63.08,5.46,2.74
"05.03.11","13:30",28,56.24,62.42,6.11,3.29
"05.03.11","14:00",29,55.83,62.67,6.37,3.85
"05.03.11","14:30",30,54.61,63.68,6.91,4.13
"05.03.11","15:00",31,54.47,63.07,6.97,4.3
"05.03.11","15:30",32,54.02,60.49,7.14,4.25
"05.03.11","16:00",33,52.41,59.47,7.03,4.22
"05.03.11","16:30",34,47.6,54.96,6.97,4.05
"05.03.11","17:00",35,48.13,54.64,6.74,3.73
"05.03.11","17:30",36,49.7,53.25,6.38,3.11
"05.03.11","18:00",37,49.16,53.79,6.07,2.41
"05.03.11","18:30",38,47.56,56.03,5.65,2.12
"05.03.11","19:00",39,52.53,55.45,5.16,1.99
"05.03.11","19:30",40,67.45,53.04,4.01,1.84
"05.03.11","20:00",41,70.53,57.79,3.34,1.51
"05.03.11","20:30",42,79.59,77.94,2.86,1.5
"05.03.11","21:00",43,81.1,82.01,2.34,1.29
"05.03.11","21:30",44,85.68,99.14,1.72,1.26
"05.03.11","22:00",45,85.44,94.62,1.3,1.07
"05.03.11","22:30",46,84.72,75.13,1.16,1.1
"05.03.11","23:00",47,81.25,75.16,1.09,1.12
"05.03.11","23:30",48,70.91,75.29,0.82,1.79
"06.03.11","00:00",1,69.13,72.4,0.49,2.62
"06.03.11","00:30",2,63.64,59.96,0.42,1.97
"06.03.11","01:00",3,63.95,61.28,0.37,2.49
"06.03.11","01:30",4,64.87,66.75,-0.07,1.43
"06.03.11","02:00",5,67.66,64.72,-0.28,1.26
"06.03.11","02:30",6,76,55.92,-0.56,2.71
